date,usd_idr,target,target_ret,ret_1,ret_lag1,ret_lag2,ret_lag3,ret_lag4,ret_5,ret_20,vol_5,vol_20,z_20,gap_days,jumlah_berita
2021-12-31,14278,0,-0.0005604595915240651,0.0006305391318299769,0.0002803672829756465,0.0019647750338549486,0.0008432296192140143,0.0004218815981573698,0.004140792666031956,-0.009063716793386689,0.0006701331652669092,0.0022194343902013003,-0.6487577191326828,1.0,6
2022-01-03,14270,1,0.0027991620796150585,-0.0005604595915240651,0.0006305391318299769,0.0002803672829756465,0.0019647750338549486,0.0008432296192140143,0.003158451476350521,-0.011911951655683595,0.0009174031750749969,0.002123612971392913,-0.7073405928072476,3.0,12
2022-01-04,14310,1,0.0038360988628927117,0.0027991620796150585,-0.0005604595915240651,0.0006305391318299769,0.0002803672829756465,0.0019647750338549486,0.005114383936751565,-0.006825014305295696,0.0013467149879407947,0.0022130235360425157,0.08062588128831172,1.0,16
2022-01-05,14365,1,0.0021556977855325954,0.0038360988628927117,0.0027991620796150585,-0.0005604595915240651,0.0006305391318299769,0.0002803672829756465,0.0069857077657893285,0.0011841327612156505,0.0018426367384744586,0.002207788199226257,1.0903659287310765,1.0,9
2022-01-06,14396,0,-0.00250382659670656,0.0021556977855325954,0.0038360988628927117,0.0027991620796150585,-0.0005604595915240651,0.0006305391318299769,0.008861038268346277,0.0031307640279898408,0.0017468607906951671,0.0022571010098349086,1.5453878004818893,1.0,9
2022-01-07,14360,0,-0.002579926822349421,-0.00250382659670656,0.0021556977855325954,0.0038360988628927117,0.0027991620796150585,-0.0005604595915240651,0.005726672539809741,-0.0012526969416022382,0.0026087498289820775,0.0022935072928248275,0.9401038957935748,1.0,4
2022-01-10,14323,0,-0.0016770320470183009,-0.002579926822349421,-0.00250382659670656,0.0021556977855325954,0.0038360988628927117,0.0027991620796150585,0.003707205308984385,-0.001604520906512974,0.0030567340238746863,0.002312263148864371,0.29578263532074506,3.0,11
2022-01-11,14299,1,0.00020978287549411334,-0.0016770320470183009,-0.002579926822349421,-0.00250382659670656,0.0021556977855325954,0.0038360988628927117,-0.0007689888176489745,-0.003420954919326036,0.002957280219639432,0.002338704520387697,-0.09922233601938933,1.0,9
2022-01-12,14302,1,0.0006290847025347546,0.00020978287549411334,-0.0016770320470183009,-0.002579926822349421,-0.00250382659670656,0.0021556977855325954,-0.004395304805047573,-0.0024442206379262643,0.0020350004578209182,0.00233580221920306,-0.011242476714570505,1.0,9
2022-01-13,14311,0,-6.987876037989338e-05,0.0006290847025347546,0.00020978287549411334,-0.0016770320470183009,-0.002579926822349421,-0.00250382659670656,-0.005921917888045414,-0.0022335459833371374,0.0015135670322984458,0.0023388416282148754,0.19023069949653842,1.0,6
2022-01-14,14310,1,0.0009080432293693264,-6.987876037989338e-05,0.0006290847025347546,0.00020978287549411334,-0.0016770320470183009,-0.002579926822349421,-0.0034879700517187473,-0.0023034247437170308,0.0013674713285872805,0.002338718207437382,0.2060333779736493,1.0,4
2022-01-17,14323,1,0.0001396258030741393,0.0009080432293693264,-6.987876037989338e-05,0.0006290847025347546,0.00020978287549411334,-0.0016770320470183009,0.0,-0.004249840931535687,0.0010101507872708807,0.0022473527004542855,0.5549950225506163,3.0,11
2022-01-18,14325,1,0.0031364374901308167,0.0001396258030741393,0.0009080432293693264,-6.987876037989338e-05,0.0006290847025347546,0.00020978287549411334,0.0018166578500924402,-0.001673990765466371,0.0003964303789422323,0.0021861831724383734,0.6360126346265179,1.0,9
2022-01-19,14370,0,-0.0011140510830536243,0.0031364374901308167,0.0001396258030741393,0.0009080432293693264,-6.987876037989338e-05,0.0006290847025347546,0.004743312464729144,0.007403819530093614,0.0012827807662740126,0.0018172442235782225,1.4133956058429424,1.0,14
2022-01-20,14354,0,-0.0004877878916271783,-0.0011140510830536243,0.0031364374901308167,0.0001396258030741393,0.0009080432293693264,-6.987876037989338e-05,0.0030001766791407647,0.0072015693168054895,0.0015911520069103106,0.0018252985470942008,0.9849403943000843,1.0,9
2022-01-21,14347,0,-0.0013949922050180419,-0.0004877878916271783,-0.0011140510830536243,0.0031364374901308167,0.0001396258030741393,0.0009080432293693264,0.00258226754789348,0.00896176270201643,0.0016451978380939444,0.001733031548829638,0.7698581305175497,1.0,3
2022-01-24,14327,1,0.0021614092430564114,-0.0013949922050180419,-0.0004877878916271783,-0.0011140510830536243,0.0031364374901308167,0.0001396258030741393,0.00027923211350611155,0.0071448888988410175,0.0018211391678474027,0.0017814213052955788,0.24425593623370143,3.0,16
