date,lex_title_vader_compound,lex_title_vader_pos,lex_title_vader_neg,lex_title_vader_neu,lex_title_lm_negative,lex_title_lm_positive,lex_title_lm_uncertainty,lex_title_lm_litigious,lex_title_lm_strong_modal,lex_title_lm_weak_modal,lex_title_lm_constraining,lex_title_lm_tone,lex_title_log_n_news,lex_title_has_news,lex_title_vader_compound_dev,lex_title_lm_tone_dev,lex_title_lm_negative_dev,lex_title_lm_uncertainty_dev,lex_lead_vader_compound,lex_lead_vader_pos,lex_lead_vader_neg,lex_lead_vader_neu,lex_lead_lm_negative,lex_lead_lm_positive,lex_lead_lm_uncertainty,lex_lead_lm_litigious,lex_lead_lm_strong_modal,lex_lead_lm_weak_modal,lex_lead_lm_constraining,lex_lead_lm_tone,lex_lead_log_n_news,lex_lead_has_news,lex_lead_vader_compound_dev,lex_lead_lm_tone_dev,lex_lead_lm_negative_dev,lex_lead_lm_uncertainty_dev,lex_full_vader_compound,lex_full_vader_pos,lex_full_vader_neg,lex_full_vader_neu,lex_full_lm_negative,lex_full_lm_positive,lex_full_lm_uncertainty,lex_full_lm_litigious,lex_full_lm_strong_modal,lex_full_lm_weak_modal,lex_full_lm_constraining,lex_full_lm_tone,lex_full_log_n_news,lex_full_has_news,lex_full_vader_compound_dev,lex_full_lm_tone_dev,lex_full_lm_negative_dev,lex_full_lm_uncertainty_dev,tfidf_title_svd00,tfidf_title_svd01,tfidf_title_svd02,tfidf_title_svd03,tfidf_title_svd04,tfidf_title_svd05,tfidf_title_svd06,tfidf_title_svd07,tfidf_title_svd08,tfidf_title_svd09,tfidf_title_svd10,tfidf_title_svd11,tfidf_title_svd12,tfidf_title_svd13,tfidf_title_svd14,tfidf_title_svd15,tfidf_title_svd16,tfidf_title_svd17,tfidf_title_svd18,tfidf_title_svd19,tfidf_lead_svd00,tfidf_lead_svd01,tfidf_lead_svd02,tfidf_lead_svd03,tfidf_lead_svd04,tfidf_lead_svd05,tfidf_lead_svd06,tfidf_lead_svd07,tfidf_lead_svd08,tfidf_lead_svd09,tfidf_lead_svd10,tfidf_lead_svd11,tfidf_lead_svd12,tfidf_lead_svd13,tfidf_lead_svd14,tfidf_lead_svd15,tfidf_lead_svd16,tfidf_lead_svd17,tfidf_lead_svd18,tfidf_lead_svd19,tfidf_full_svd00,tfidf_full_svd01,tfidf_full_svd02,tfidf_full_svd03,tfidf_full_svd04,tfidf_full_svd05,tfidf_full_svd06,tfidf_full_svd07,tfidf_full_svd08,tfidf_full_svd09,tfidf_full_svd10,tfidf_full_svd11,tfidf_full_svd12,tfidf_full_svd13,tfidf_full_svd14,tfidf_full_svd15,tfidf_full_svd16,tfidf_full_svd17,tfidf_full_svd18,tfidf_full_svd19
2022-01-14,-0.12031666666666666,0.034749999999999996,0.08650000000000001,0.87875,19.23076923076923,0.0,22.727272727272727,22.727272727272727,0.0,22.727272727272727,0.0,-0.25,1.6094379124341003,1,-0.03017752525252522,0.09646464646464648,-15.599099863453933,7.076318742985409,0.16159791666666667,0.09483333333333334,0.024979166666666667,0.8801875,15.48294303541042,19.337979094076655,11.911514463981849,0.0,6.097560975609756,6.097560975609756,15.863787375415281,-0.08333333333333334,1.6094379124341003,1,0.17640425793650796,0.39057239057239057,-9.539768442600822,3.492949367203858,0.18209974585423636,0.10761138865663322,0.03187809538740245,0.8605213855211817,16.017808742091248,6.291266979588549,10.277567944345066,5.512221125201386,4.852026216550495,7.968345105936716,4.179547027934534,-0.5603864734299517,1.6094379124341003,1,0.15710864584804016,-0.12083521274638331,-6.330890988463803,1.7205331077840729,0.11481579,-0.010887064,0.043110065,-0.0692859,-0.033317603,0.112641074,0.015887626,-0.04330025,0.095554434,-0.07123821,-0.0801218,-0.018018775,-0.09153503,-0.018804131,-0.091515265,-0.14431493,-0.037844867,-0.025223063,0.080120146,0.011413544,0.10794995,0.033117156,0.0038420642,-0.015444338,-0.038220067,-0.019818477,-0.04907138,-0.037046276,-0.002481761,-0.0005657332,-0.022399863,-0.008376941,0.020859303,-0.011356882,-0.016804306,0.015658576,-0.021688748,0.058598258,0.0052868673,0.0037397891,0.17059278,0.017442271,-0.004646355,-0.028191278,0.07514621,0.05749403,-0.053851876,-0.03100949,-0.01754007,0.04403065,0.08687497,0.05606064,0.014081027,-0.09604415,0.07096902,0.005349752,0.020954171,0.046115167,0.041089915,-0.031756155
2022-01-17,-0.061450000000000005,0.05686363636363636,0.0819090909090909,0.8612272727272727,46.08585858585858,13.486513486513486,0.0,0.0,7.575757575757575,0.0,0.0,-0.09090909090909091,2.4849066497880004,1,0.048037474747474745,0.20555555555555552,17.231264216910144,-16.029741863075195,-0.01236049783549784,0.0640487012987013,0.061735930735930734,0.874185064935065,22.98485614466244,1.7482517482517481,12.138025373319492,0.0,8.967503085150144,11.263899499193617,0.0,-0.42424242424242425,2.4849066497880004,1,-0.024693739898989882,-0.00033670033670030186,0.9007490915841778,3.03207263798242,0.07782076814992336,0.07757543752444175,0.050586848208761866,0.8718316176764304,19.048106434194764,6.701393122040196,9.947592820603838,1.6412059346759895,5.410002814243923,7.003865489834474,1.9008110092636725,-0.4064620662186585,2.4849066497880004,1,0.0210016667296581,0.049564248254541754,-0.7452114189595775,1.4887247231437204,0.15475827,0.009359734,-0.0013999077,0.018281916,-0.018719913,0.006511783,-0.011993866,0.0986105,0.0072627296,0.02669396,-0.03553641,0.01644583,-0.016865373,0.06436716,0.013910667,-0.0068053594,0.021655554,0.07454593,0.015301964,-0.029527782,0.25116634,0.05263402,-0.023882234,-0.01618297,-0.030260963,-0.08733659,-0.004847725,0.0037564302,-0.053794757,0.16136825,-0.007085566,0.02406558,0.050792247,-0.08196243,-0.04721266,0.045928262,0.067205764,-0.058193635,0.0087039275,-0.020226723,0.32437763,0.037311256,-0.019779032,-0.019988718,0.08906323,-0.025643183,-0.029498147,0.06025514,0.08946682,-0.12453299,0.015816605,-0.006093516,0.023541853,-0.035169043,0.042134773,0.035107896,0.07833752,0.030815775,-0.00949152,-0.061979886
2022-01-18,0.07658888888888889,0.08266666666666667,0.0641111111111111,0.8532222222222222,59.95115995115995,6.172839506172839,0.0,9.25925925925926,16.273849607182942,0.0,0.0,-0.4444444444444444,2.302585092994046,1,0.15391000000000002,-0.2207070707070707,29.814848893796267,-13.757014590347925,0.1992414814814815,0.08712222222222223,0.03507407407407407,0.8777666666666666,17.60794907862755,9.739074307396615,6.385301732640394,1.194743130227001,5.030288182504893,2.9890004782400763,0.0,-0.12962962962962965,2.302585092994046,1,0.16880200565175568,0.27003367003367,-2.964154585519161,-4.67289411874503,0.1090060583207791,0.08664084283171027,0.046292021781333376,0.8670430522351772,17.277163883626415,9.811533344302646,7.726893585775571,1.6383448587025595,6.289909625989024,3.7733329271003715,1.7754225499598175,-0.224842772816629,2.302585092994046,1,0.035611034891426516,0.19870879016539622,-1.3284593418392916,-1.6249146003805137,0.16619535,0.009990426,0.03598817,-0.008197503,0.066795744,0.042730737,0.053768843,0.12451556,-0.04668219,-0.055590697,-0.13749231,0.027707338,-0.07526281,-0.033649128,-0.06064868,-0.121717624,0.04168493,-0.055653434,0.0092480555,0.08688657,0.2308527,0.0472926,0.020916566,0.01408189,-0.02984162,-0.06680075,-0.08462788,0.011096129,-0.098825336,0.11781335,0.0010103062,0.035726506,-0.007576826,0.009986239,-0.14739713,0.0776754,0.0011750842,0.049091592,-0.0025743516,0.007548514,0.26943782,-0.051425207,0.03741673,0.016129564,-0.014884719,-0.006058501,0.009841246,0.008942109,0.14181513,-0.11340193,-0.067749836,-0.061844997,0.094836645,-0.087201044,0.0784641,0.017638205,0.046825647,-0.054755576,0.049940035,-0.03710098
2022-01-19,0.013742857142857156,0.08892857142857144,0.07414285714285715,0.8368928571428571,24.04295051353875,10.714285714285714,13.194444444444445,0.0,0.0,4.464285714285714,12.698412698412698,-0.07142857142857142,2.70805020110221,1,0.057579523809523844,0.21897546897546896,-16.063390513854912,-0.5625701459034804,0.08376768707482993,0.07169982993197278,0.04045705782312925,0.8877954931972789,23.5987067912984,13.466377182298311,6.462703811994392,2.5510204081632653,7.993794008831604,2.290933365699721,2.4213075060532687,-0.2547619047619048,2.70805020110221,1,0.0237961107160036,0.05971620971620967,2.8201903750354766,-5.170853536072111,0.12655413540730734,0.08541847996123018,0.04340348029646594,0.8711652530659142,15.976588942405092,10.436755391460467,7.789575288911095,4.459914531413038,5.490524882224645,4.483027527159764,2.1342067187613076,-0.11266059558564258,2.70805020110221,1,0.05368997134767328,0.28441567169232884,-2.5350078533595894,-2.114789934953926,0.27684623,-0.022953952,0.0063197482,0.05769107,0.01403152,-0.04935203,0.07139409,0.024504857,0.0028380295,-0.067265786,0.04937797,0.080028206,-0.041864045,-0.07882807,-0.042145424,-0.08919851,0.10014999,-0.100697055,0.0058024805,0.01594389,0.28619912,0.0021973853,-0.05560249,-0.031638112,0.06337407,0.0106158275,-0.051767886,-0.030175662,-0.08105189,0.021468664,0.022589829,-0.0043923827,-0.04111406,-0.0440151,0.04912786,-0.027472885,-0.027413704,0.050353386,0.023602873,0.070292525,0.33435163,0.0030940021,-0.045959882,-0.08629661,-0.025756,-0.033164695,-0.0409249,0.01773145,-0.004902727,-0.061460204,0.00034995665,0.038059056,0.103603214,0.005464047,0.12755515,-0.09032002,-0.05947524,0.039233718,-0.04639301,0.0453808
2022-01-20,-0.0566888888888889,0.06555555555555556,0.081,0.8534444444444444,41.844729344729345,0.0,0.0,15.49145299145299,9.25925925925926,0.0,0.0,-0.4444444444444444,2.302585092994046,1,-0.018871904761904756,-0.13975468975468974,0.5373018221315462,-7.184343434343435,0.010131111111111119,0.04641851851851851,0.03320370370370371,0.9203777777777779,24.42377440029837,2.4691358024691357,3.964758033474128,8.88748928427719,4.3710728642235495,1.4245014245014245,1.2771392081736908,-0.6666666666666666,2.302585092994046,1,-0.055022928588607134,-0.3382732082732082,2.1711274704794725,-6.056423096349855,0.06313640262001975,0.06649045169169007,0.04892874267332472,0.8845679622023791,21.05492903185283,4.926531152027064,6.03048725543756,5.800879997368934,4.12032355052759,3.101072337186844,2.1982002327962546,-0.6084559689822847,2.302585092994046,1,-0.03454070810967337,-0.22854247012520962,2.2381973667872757,-3.101533622405448,0.17022833,-0.0045304894,0.009670071,0.0069729895,-0.047871634,0.05972464,-0.01947804,0.033920523,-0.0093207285,0.0036407316,-0.05032445,0.003613992,-0.0027920604,-0.0034670033,0.020207006,-0.02008429,-0.0020352989,0.06612675,0.042243995,0.04880565,0.24148795,0.052024484,-0.026818423,-0.020036558,-0.053158626,0.045431156,0.024230627,-0.12811038,0.026468823,0.025535908,-0.014839827,0.07687411,0.053760134,0.10692782,-0.0062514944,0.09293621,0.02492565,0.02397779,0.032495156,0.009433628,0.29080176,-0.011902897,0.045970783,-0.06742667,0.008040059,0.05196921,-0.07106862,0.013086675,-0.038220845,0.011550297,0.018252373,0.039433382,0.047299318,-0.0077570262,0.07268984,0.0072311936,0.08516496,-0.0298052,-0.042283516,-0.014121573
2022-01-21,-0.1329,0.0,0.10033333333333333,0.8996666666666666,0.0,22.222222222222225,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3862943611198906,1,-0.10327523809523807,0.5935786435786435,-38.23109352521117,-7.184343434343435,0.2612188888888889,0.08277777777777778,0.03326666666666667,0.8839555555555556,0.0,0.0,4.385964912280701,0.0,0.0,4.385964912280701,0.0,0.0,1.3862943611198906,1,0.17274334918917064,0.31172679172679174,-20.819645890059437,-3.7864957708013494,0.24946167312219947,0.10789906584643427,0.026680527075263916,0.8654103060682008,2.255960654335507,8.715694419785832,3.4041365218527626,1.529051987767584,9.790608321717901,2.9853760528410374,0.4187604690117253,0.6851851851851851,1.3862943611198906,1,0.13773825105174628,1.0677467605918185,-15.618958752498564,-4.9502868571618635,0.086538754,0.014908688,0.0061729765,-0.03314212,-0.017104203,0.07687351,-0.047751926,0.054608908,-0.05718677,0.024114754,-0.023673061,0.097793475,0.031713158,0.06936461,0.031169701,-0.013804037,-0.025432065,0.030539678,-0.016100999,0.03156105,0.11375712,0.03513769,0.012669239,-0.030099463,-0.034143258,-0.051578395,-0.05202393,0.010091022,-0.009684963,0.041355684,-0.019951165,-0.04870192,-0.07997508,0.04504631,-0.004300147,-0.039609484,-0.04035181,-0.067620225,0.037946317,0.06106684,0.16253504,0.054298785,-0.03226372,-0.06492893,0.058089826,0.030747786,-0.017689524,-0.020994198,-0.02412572,-0.05956151,0.06408913,0.05368965,0.09537683,-0.039702576,0.021780647,-0.011385301,-0.013395682,0.07315808,0.004009818,0.0049925162
2022-01-24,-0.142221875,0.04465625,0.12221875,0.8331875,28.580209994683678,0.0,6.944444444444445,0.0,6.944444444444445,0.0,0.0,-0.3125,2.833213344056216,1,-0.11008044642857141,-0.16892135642135644,-5.804729684373648,4.3055555555555545,-0.04486906249999999,0.04814270833333333,0.06121041666666667,0.890615625,19.37735207432117,3.695505426638706,14.944782754595302,0.0,1.6949533045977012,8.61902428597914,2.638802969378286,-0.3125,2.833213344056216,1,-0.15326879664416265,-0.017439874939874922,1.654294791343819,8.277431981853482,-0.014544669088642197,0.06493241647263126,0.05414870668463069,0.8809121025016726,21.122317620358615,5.9642233447773725,8.926388200040732,1.6062334576475705,4.8584579355996995,4.787228205571304,2.4905563256672436,-0.3861858081044787,2.833213344056216,1,-0.13974047661268799,-0.2527385644208727,5.999767831075692,1.946651105524566,0.25699517,0.10095489,0.061280344,0.11343546,0.06391854,-0.038357165,0.048224155,-0.060588066,0.012935825,-0.0029979744,0.06902967,-0.017056659,-0.07024018,0.025528483,0.01689791,-0.018395325,0.11625818,0.0067925584,0.056989044,-0.0056194044,0.3009153,0.13621913,-0.036177535,0.057165597,-0.024382254,0.012105761,-0.0029681912,-0.015813587,-0.014204879,0.1041092,-0.00790879,0.046203207,-0.0023239974,0.011934585,-0.08508069,0.10338234,0.069133475,-0.025167484,0.111854106,0.005682408,0.3837386,-0.017479837,0.11577495,-0.105429225,-0.03418542,-0.05848851,0.1460314,0.05156242,0.00945566,-0.027209578,-0.026358008,-0.04653344,0.084861755,-0.034139592,0.08856279,0.0016461754,0.07671703,-0.042820476,0.060511205,-0.06264684
2022-01-25,0.23136666666666664,0.1345,0.036111111111111115,0.8293333333333334,35.042735042735046,10.416666666666666,0.0,11.904761904761905,10.416666666666666,0.0,0.0,-0.16666666666666666,1.9459101490553132,1,0.2796624702380952,0.021230158730158682,4.158925081912702,-4.0277777777777795,0.06288333333333333,0.05523611111111112,0.035972222222222225,0.9087916666666667,12.152777777777779,11.24465811965812,10.336538461538462,0.0,8.038432267884323,8.600427350427351,0.0,0.2222222222222222,1.9459101490553132,1,-0.03901468787792893,0.4949338624338624,-4.848778691131319,3.1078362125414802,0.13128094059776307,0.06609319318195987,0.03128760131049015,0.9026285665968404,14.877397111456856,7.929588003866935,7.560962966100175,2.8603678958613905,5.50288383487251,4.3040130967094115,1.9217461662298903,-0.12755392755392755,1.9459101490553132,1,0.024558220521430377,0.0018380645068424295,-0.6599949150588333,0.7854667956966299,0.15806514,0.010656676,0.12477352,-0.027182924,0.010209696,-0.038998075,0.003764032,0.054835785,-0.045239534,0.012535867,-0.062037118,0.060701527,0.011736285,-0.04038036,-0.04989174,-0.0007763179,0.07808054,-0.05899045,0.063107476,-0.092233464,0.2037906,0.10506469,0.0063596903,0.005525626,-0.018758846,0.0013230792,-0.009446494,0.042602327,-0.10738096,0.11874527,0.056966882,-0.031065485,-0.08326835,-0.0062674256,0.018141288,0.040374186,0.09441729,0.021128755,0.06565605,0.02763061,0.25643054,-0.03120646,0.09655405,-0.07274999,-0.052471127,-0.0148484325,-0.03793413,0.06288869,0.052259687,-0.055197384,0.031346913,0.06768735,0.024856076,0.013376844,0.063733384,-0.044359114,0.012734674,-0.019588692,0.007215507,0.0059948084
2022-01-26,0.25256666666666666,0.12733333333333333,0.0,0.8726666666666666,21.708683473389357,0.0,0.0,0.0,9.80392156862745,0.0,0.0,-0.3333333333333333,1.9459101490553132,1,0.2699069146825397,-0.2009920634920635,-4.193441505748005,-4.0277777777777795,-0.10076250000000002,0.06179166666666667,0.06197222222222223,0.8761805555555555,15.27371384125338,16.273033081041472,2.1929824561403506,0.0,7.751937984496124,2.1929824561403506,0.0,0.0,1.9459101490553132,1,-0.17538889158163265,0.2023412698412698,-0.636808367485763,-5.825967138636244,0.03280346263758028,0.06613342917975272,0.045899346405228754,0.8879270042865631,15.225181186091818,4.40179310331173,8.067766213714517,2.4655402794627768,5.996733147005912,5.371816602951578,2.663960755685423,-0.509313725490196,1.9459101490553132,1,-0.07837423389414921,-0.39937950248196635,0.16774251401004037,1.3254561672460516,0.16712137,-0.02367727,-0.0051955977,0.18491049,-0.0029743365,-0.014004136,0.029150672,-0.025905002,-0.03478294,-0.014803804,-0.09683941,-0.070800275,-0.043616295,-0.04931323,-0.07138742,0.09077398,-0.10461966,0.0916276,-0.006889476,-0.060794003,0.20055354,-0.009776452,-0.055819225,0.019930534,0.11625696,0.0553096,-0.07166988,0.029290214,0.0025684268,0.008890916,0.0066020684,0.045119368,-0.032594953,-0.04239616,-0.09888501,0.036050804,-0.052853953,0.04600237,-0.04206185,-0.0052967686,0.2400707,0.004678465,-0.10656897,-0.05184835,-0.03111725,-0.107847124,0.021860296,-0.08357668,-0.11238579,-0.09833642,-0.07359513,-0.014252085,0.1757661,0.00829615,-0.007970761,-0.050550275,0.07442574,-0.0012238426,0.09791568,0.057927985
2022-01-27,0.004010000000000002,0.0877,0.07395,0.83825,32.549019607843135,28.571428571428573,13.333333333333334,0.0,7.142857142857143,0.0,0.0,-0.1,2.3978952727983707,1,-0.026414513888888862,0.08472222222222217,7.11374803673565,11.944444444444443,0.054593642857142854,0.08365952380952382,0.046655714285714286,0.8696847619047618,29.041583520674937,11.10512591779318,15.411970496855186,0.0,7.075895855556874,2.486801889413726,0.0,-0.34545454545454546,2.3978952727983707,1,0.016873288690476218,-0.1940656565656566,14.796059901944796,8.2469651732494,0.0522911428665835,0.07349889392997207,0.0574467530154673,0.8690425546844077,24.54167689648881,9.47883965741828,12.323481397934538,1.0604285308227284,4.12179263110782,6.044958373332394,0.7056472914248442,-0.3703708959836374,2.3978952727983707,1,-0.04013641911120058,-0.18110604699449703,9.634519775669684,5.525533166505389,0.20532735,0.082968906,0.14811665,0.027459012,0.007919928,-0.017065622,-0.04094907,-0.046306595,-0.006418502,0.0458694,-0.017643802,0.01582957,-0.1631859,-0.0016763745,0.011603822,0.01699082,-0.096429065,0.017656967,0.028375776,0.012358018,0.26897523,0.055010505,-0.16672856,-0.054036073,0.01568208,0.0018067753,0.08056165,0.041073203,-0.010258641,0.09377143,0.009319266,0.16538468,0.06075916,0.07929281,-0.008423778,0.0038948797,0.042049598,-0.07664951,-0.07449058,-0.019315539,0.32197022,-0.06783938,0.08734798,-0.14762427,-0.14105146,-0.09501256,-0.024817359,0.014099587,-0.037972253,-0.029219419,0.029102609,0.008051869,0.042360503,0.058140624,0.09880484,-0.028532146,0.12862138,-0.014042729,-0.07634315,-0.057540733
2022-01-28,0.0037291666666666723,0.08558333333333333,0.059,0.8554166666666667,15.359477124183007,0.0,4.901960784313725,11.507936507936508,5.9523809523809526,4.901960784313725,0.0,-0.16666666666666666,2.5649493574615367,1,-0.03883512499999998,-0.050833333333333355,-8.216652499547239,0.8464052287581678,-0.01181250000000001,0.054125,0.065,0.8808194444444445,27.086673454817966,11.821176161906989,4.726255293405928,5.3172704488493965,8.055887584919025,2.533272837265578,0.0,-0.1972222222222222,2.5649493574615367,1,-0.058425360515873,-0.11007575757575754,11.917588012012512,-4.72819252287607,-0.015529430940689587,0.060546191352140705,0.04885295705035869,0.8905759552988534,21.075122903153744,5.6333620181728215,5.237385380533364,4.455156300305557,3.1668128009734917,2.695338621933681,1.280216216565841,-0.3503057939396949,2.5649493574615367,1,-0.10578794096778642,-0.208657959550284,5.470616209407424,-2.8191616793951804,0.22467321,0.11124017,-0.02550284,0.017363768,0.040876564,0.05228173,-0.045077175,0.015982311,-0.08147935,-0.0052381223,-0.05059566,0.087498516,-0.02921694,-0.03720628,-0.03843163,0.0058958335,-0.0068673985,-0.051826186,-0.024761943,0.024222828,0.24862242,0.058954492,-0.05359675,-0.032514334,-0.023378238,-0.043556675,-0.016332997,-0.0450722,-0.076189525,0.071490355,0.0053135077,0.046001233,-0.0719215,-0.027546296,-0.015524149,-0.0064560454,-0.021121116,-0.07495902,0.0066158664,0.10898335,0.3263508,0.001684075,0.03287785,-0.12844056,0.054568026,0.08478707,0.14686763,0.011622541,0.067361936,-0.030401828,0.00064090587,-0.000604375,0.11674404,0.019363375,0.007695034,0.04331699,-0.050511025,-0.0006606371,-0.012204794,-0.014970741
2022-01-31,-0.13349999999999998,0.042176470588235294,0.11041176470588235,0.8474117647058824,35.364145658263304,19.607843137254903,3.9215686274509807,0.0,0.0,3.9215686274509807,0.0,-0.23529411764705882,2.8903717578961645,1,-0.20339012499999998,-0.0194607843137255,8.71612060969646,-1.1143790849673216,-0.012069362745098042,0.05067352941176471,0.0449264705882353,0.9044220588235294,11.70452208219588,7.665268301678037,6.38653185619083,0.0,3.648190045248869,2.718163682475063,1.8240950226244346,-0.15686274509803924,2.8903717578961645,1,-0.0040759454831932485,-0.030271836007130154,-8.881898051573167,-3.135974036316215,0.0360973853585549,0.06703230625096177,0.04100700400876758,0.8919649454544119,12.85691793894657,7.841016533143336,9.204630734335293,1.0120807147454618,5.625327865906026,5.016223015053704,2.3910656893955538,-0.03568570072255945,2.8903717578961645,1,-0.0011629038559641189,0.3130603294918275,-6.511421204563398,0.7814339026706278,0.26736054,0.1447322,0.009885844,0.009962204,-0.020885358,0.014912733,-0.006090938,0.07299558,9.102211e-05,-0.016032692,0.009238834,-0.05884908,-0.13418914,0.060859587,-0.028733429,0.022451596,-0.03066001,0.03415011,0.09281312,0.044361275,0.2959167,0.09054767,-0.0056705684,-0.018183745,-0.06311131,-0.052702557,-0.015773395,-0.020330295,-0.060456194,0.13475911,-0.025964808,0.020064184,0.010899613,0.0032788366,-0.09093541,0.058908116,0.066412486,-0.031849023,0.0063354634,-0.05049187,0.38387814,0.050467942,0.039340355,-0.13508871,0.1250962,-0.04925786,0.07023696,0.032455254,0.042150985,-0.016764952,0.002729635,-0.05706598,0.03284066,-0.0073590972,0.04196836,-0.018472277,0.08551258,-0.026953433,0.02805921,-0.043329388
2022-02-02,-0.0008739130434782563,0.08373913043478261,0.09656521739130434,0.8196521739130435,53.086263469558666,2.2883295194508007,8.9582899937591,0.0,7.7898550724637685,8.9582899937591,0.0,-0.4782608695652174,3.1780538303479458,1,-0.07250841304347823,-0.2778687127024723,25.081451288275893,4.5269174447394915,0.09566362318840578,0.09394130434782609,0.04642898550724638,0.8596282608695652,26.92518660161727,12.38300624599409,8.98387493016649,1.3371692532112325,5.723964628586923,7.289916714469144,0.36845983787767134,-0.2217391304347826,3.1780538303479458,1,0.09709710049933018,-0.12627567232426568,7.873332466273283,1.1730192173403404,0.05006226631311048,0.07106648728287576,0.049486102993629676,0.8794503268342033,19.66475042238564,6.492338898357903,7.318237206894412,2.3433410421958296,4.623766430123228,4.684732288681309,0.9026468469880286,-0.4300646174597232,3.1780538303479458,1,0.002673566209152052,-0.15141860872172008,1.9494912151580834,-1.160608131629167,0.2892839,0.18774995,0.05771455,-0.034149654,0.0025483263,-0.008898965,-0.07043593,-0.098992206,-0.04619844,0.011357613,0.02269526,-0.04419393,-0.10295509,0.0009157923,-0.0604708,0.0544126,-0.029261451,0.020812685,-0.026272949,0.021995602,0.3313833,0.111090004,-0.05808005,-0.006220297,-0.018633781,0.02441579,0.020473246,0.00059058616,-0.02542972,0.07383249,-0.019960748,-0.0009329072,-0.0550218,-0.015423127,0.069879174,-0.013343128,0.046160348,0.03871267,0.03862485,0.035007898,0.40572876,-0.033196572,0.088824995,-0.121205226,-0.018681532,0.021515943,0.012987272,0.05860658,-9.487252e-05,-0.033011008,0.053302146,0.05722094,0.05008328,0.030688144,0.071173705,-0.032352846,0.04752847,0.028137293,-0.08224599,-0.006371584
2022-02-03,0.2135388888888889,0.16194444444444445,0.05622222222222222,0.7818333333333334,25.974025974025974,17.28395061728395,17.64705882352941,15.873015873015873,6.172839506172839,17.64705882352941,0.0,0.0,2.302585092994046,1,0.1883525048309179,0.2627109974424552,-5.639491892621518,11.42402827575798,-0.07450638888888889,0.05624166666666667,0.08523055555555555,0.8585833333333333,20.690256440903553,11.22043998492557,10.876495760016036,4.040404040404041,1.9157088122605366,5.865209471766849,1.7361111111111112,-0.1111111111111111,2.302585092994046,1,-0.07962896954897897,0.07314461753080681,-1.316079459208332,3.3361727534642798,0.05063984001501609,0.07467367898873768,0.06262110871248802,0.8626974107771797,21.70560003661302,10.868508724038257,10.50161082790894,3.7098708449367948,2.9243085284693504,6.36424137543741,1.9376938691962695,-0.34385090218423553,2.302585092994046,1,0.01949487476798818,-0.004702755465073316,3.0328701671997074,2.071310641226516,0.22547442,0.028789349,0.08501131,-0.018181246,-0.07393439,-0.018152082,-0.015002198,0.07715388,0.05359268,0.038923062,0.03158957,0.014871036,-0.020397319,-0.03336633,-0.06503236,-0.021990554,-0.031298205,0.00336238,-0.06296719,-0.08766016,0.23931538,0.05036585,-0.090582326,0.0017645145,0.103563815,-0.03570573,0.13122866,-0.06733155,-0.0235993,0.10879831,-0.003265327,0.11852982,-0.058918454,0.09618396,0.019586438,-0.0051649716,-0.021740953,-0.033468276,-0.005377363,0.0432791,0.29833132,-0.059136722,0.09573101,-0.067613184,-0.08103772,-0.030933015,-0.016496826,-0.010788327,0.026463592,-0.009580928,0.01842898,-0.05251963,0.079168566,-0.008713945,0.098056115,0.016072351,0.048808552,-0.051916588,-0.07139546,-0.05851885
2022-02-04,0.1621625,0.20875,0.135625,0.65575,98.21428571428572,45.45454545454545,0.0,0.0,0.0,0.0,0.0,-0.25,1.6094379124341003,1,0.14478167149758453,-0.05395566922421144,65.7476993475109,-9.75244231247731,0.012983333333333324,0.05883333333333333,0.043416666666666666,0.8977499999999999,28.3890290037831,4.098360655737705,0.0,0.0,0.0,0.0,3.8461538461538463,-0.5833333333333334,1.6094379124341003,1,0.0026095304510210127,-0.37685538246919326,5.29938458374118,-9.277025667326892,0.16544113172024663,0.0703642768980502,0.03704567378790981,0.892569618399199,15.561433757568729,9.660596414407651,7.43877095336245,1.3883379611265372,4.2548656064539125,3.2143742787486547,2.1707205822178515,-0.25417710944026733,1.6094379124341003,1,0.13072889099773155,0.05187847261770279,-4.4073798819488275,-1.4782981561588588,0.1398131,0.014228954,0.07272121,-0.028147627,-0.0325924,-0.0133318845,0.021970037,-0.027263403,-0.0050531346,0.012012364,0.027294762,0.022742398,-0.027576856,-0.0058746263,-0.0021086559,0.040560674,-0.072851636,-0.05253613,-0.030340567,0.05356575,0.18530723,0.012966415,-0.115764484,-0.08761361,-0.029443946,-0.09674688,0.20179324,-0.019383399,0.1327103,-0.02412803,-0.029055804,-0.109147415,-0.13118511,0.09194047,-0.059934787,0.02505509,-0.021147838,0.024919529,-0.07332284,0.05643466,0.23989071,-0.049858574,-0.047295902,-0.033910803,-0.05195346,-0.00079291087,0.012184061,0.006615182,-0.07861157,-0.0025803165,0.052966487,-0.054240353,-0.024386596,-0.058381822,-0.038334787,0.018014947,0.081629544,-0.032978196,-0.13788679,-0.08750435
